artifact_type,source_queue,queue_category,priority,source_type,authority_family,source_file,source_sha256,source_path,chunk_id,authority_unit_id,authority_version_id,citation,normalized_citation,title,rule_number,section,policy_number,policy_chapter,document_type,display_status,answer_scope,version_status,effective_label,valid_from,valid_to,requires_qa_signoff,warning_category,current_value,proposed_value,proposed_action,decision_status,reviewer_role,reviewer_name,review_date,owner_escalation_required,production_impact,stop_condition,notes
unknown_effectivity_patch_map,unknown_effectivity_chunks.csv,unknown_effectivity_chunk,High,statute,tca_title_37,37_2_203_37_3_405.pdf,4505a32368dd82bcc6408f4fe16b2513cc23b2c810ae9254e0e21bc9d17153f5,Benchbook.ai Database Files/Title 37/37_2_203_37_3_405.pdf,bb-exp-e14d6f0d145b023838323673,08df0530-fe8e-5531-9ae8-050e1f426434,7151c5f3-a80f-5dab-8d7a-c54ca57f948a,Tenn. Code Ann. Sec. 37-2-704,tenncodeann372704,37-2-704. Pending court proceedings. [Effective when contingency met. See Compiler's Notes.],,37-2-704,,,2,pending_extraction_qa,guardrail_reference_only,unknown_effectivity,Effective when contingency met. See Compiler's Notes.,,,true,unknown-effective-date issue; warnings=effective_dated_version_unit,display_status=pending_extraction_qa; answer_scope=guardrail_reference_only; version_status=unknown_effectivity,effectivity_pending_verification,verify_effective_date_or_exclude_from_production,pending_effectivity_review,Corpus administrator,,,true,exclude_from_display_until_resolved,Chunk belongs to unknown-effectivity version,chunk requires version-level effectivity resolution; E14-B candidate only from unknown_effectivity_chunks.csv; no corpus change applied
unknown_effectivity_patch_map,unknown_effectivity_chunks.csv,unknown_effectivity_chunk,High,statute,tca_title_37,37_2_203_37_3_405.pdf,4505a32368dd82bcc6408f4fe16b2513cc23b2c810ae9254e0e21bc9d17153f5,Benchbook.ai Database Files/Title 37/37_2_203_37_3_405.pdf,bb-exp-686f532f5fd2c4a4da9030bd,08df0530-fe8e-5531-9ae8-050e1f426434,7151c5f3-a80f-5dab-8d7a-c54ca57f948a,Tenn. Code Ann. Sec. 37-2-704,tenncodeann372704,37-2-704. Pending court proceedings. [Effective when contingency met. See Compiler's Notes.],,37-2-704,,,2,restricted_pending_license_review,not_answer_authority,unknown_effectivity,Effective when contingency met. See Compiler's Notes.,,,true,unknown-effective-date issue; warnings=effective_dated_version_unit,display_status=restricted_pending_license_review; answer_scope=not_answer_authority; version_status=unknown_effectivity,effectivity_pending_verification,verify_effective_date_or_exclude_from_production,pending_effectivity_review,Corpus administrator,,,true,exclude_from_display_until_resolved,Chunk belongs to unknown-effectivity version,chunk requires version-level effectivity resolution; E14-B candidate only from unknown_effectivity_chunks.csv; no corpus change applied
unknown_effectivity_patch_map,unknown_effectivity_chunks.csv,unknown_effectivity_chunk,High,statute,tca_title_37,37_2_203_37_3_405.pdf,4505a32368dd82bcc6408f4fe16b2513cc23b2c810ae9254e0e21bc9d17153f5,Benchbook.ai Database Files/Title 37/37_2_203_37_3_405.pdf,bb-exp-e2b4e65f5afad529ac16d65f,6005607f-83e7-5619-a510-4bd64a996e9a,d9e7cd47-72cd-5028-b6da-c26f75242c12,Tenn. Code Ann. Sec. 37-2-705,tenncodeann372705,37-2-705. Parental rights  -  Voluntary termination. [Effective when contingency met. See Compiler's Notes.],,37-2-705,,,2,pending_extraction_qa,general_answer_authority,unknown_effectivity,Effective when contingency met. See Compiler's Notes.,,,true,unknown-effective-date issue; warnings=effective_dated_version_unit; high_risk=termination of parental rights,display_status=pending_extraction_qa; answer_scope=general_answer_authority; version_status=unknown_effectivity,effectivity_pending_verification,verify_effective_date_or_exclude_from_production,pending_effectivity_review,Corpus administrator,,,true,exclude_from_display_until_resolved,Chunk belongs to unknown-effectivity version,chunk requires version-level effectivity resolution; E14-B candidate only from unknown_effectivity_chunks.csv; no corpus change applied
unknown_effectivity_patch_map,unknown_effectivity_chunks.csv,unknown_effectivity_chunk,High,statute,tca_title_37,37_2_203_37_3_405.pdf,4505a32368dd82bcc6408f4fe16b2513cc23b2c810ae9254e0e21bc9d17153f5,Benchbook.ai Database Files/Title 37/37_2_203_37_3_405.pdf,bb-exp-bef28df8ae7df3c712f77f35,6005607f-83e7-5619-a510-4bd64a996e9a,d9e7cd47-72cd-5028-b6da-c26f75242c12,Tenn. Code Ann. Sec. 37-2-705,tenncodeann372705,37-2-705. Parental rights  -  Voluntary termination. [Effective when contingency met. See Compiler's Notes.],,37-2-705,,,2,pending_extraction_qa,guardrail_reference_only,unknown_effectivity,Effective when contingency met. See Compiler's Notes.,,,true,unknown-effective-date issue; warnings=effective_dated_version_unit; high_risk=termination of parental rights,display_status=pending_extraction_qa; answer_scope=guardrail_reference_only; version_status=unknown_effectivity,effectivity_pending_verification,verify_effective_date_or_exclude_from_production,pending_effectivity_review,Corpus administrator,,,true,exclude_from_display_until_resolved,Chunk belongs to unknown-effectivity version,chunk requires version-level effectivity resolution; E14-B candidate only from unknown_effectivity_chunks.csv; no corpus change applied
unknown_effectivity_patch_map,unknown_effectivity_chunks.csv,unknown_effectivity_chunk,High,statute,tca_title_37,37_2_203_37_3_405.pdf,4505a32368dd82bcc6408f4fe16b2513cc23b2c810ae9254e0e21bc9d17153f5,Benchbook.ai Database Files/Title 37/37_2_203_37_3_405.pdf,bb-exp-ee742f5dfc38ce179faeff4a,6005607f-83e7-5619-a510-4bd64a996e9a,d9e7cd47-72cd-5028-b6da-c26f75242c12,Tenn. Code Ann. Sec. 37-2-705,tenncodeann372705,37-2-705. Parental rights  -  Voluntary termination. [Effective when contingency met. See Compiler's Notes.],,37-2-705,,,2,restricted_pending_license_review,not_answer_authority,unknown_effectivity,Effective when contingency met. See Compiler's Notes.,,,true,unknown-effective-date issue; warnings=effective_dated_version_unit; high_risk=termination of parental rights,display_status=restricted_pending_license_review; answer_scope=not_answer_authority; version_status=unknown_effectivity,effectivity_pending_verification,verify_effective_date_or_exclude_from_production,pending_effectivity_review,Corpus administrator,,,true,exclude_from_display_until_resolved,Chunk belongs to unknown-effectivity version,chunk requires version-level effectivity resolution; E14-B candidate only from unknown_effectivity_chunks.csv; no corpus change applied
unknown_effectivity_patch_map,unknown_effectivity_chunks.csv,unknown_effectivity_chunk,High,statute,tca_title_37,37_2_203_37_3_405.pdf,4505a32368dd82bcc6408f4fe16b2513cc23b2c810ae9254e0e21bc9d17153f5,Benchbook.ai Database Files/Title 37/37_2_203_37_3_405.pdf,bb-exp-cb1623ac155e89a5e8f30013,bef2d489-0367-5313-80ec-ef147a22d537,575887f3-b1fd-5940-9037-718c075f696c,Tenn. Code Ann. Sec. 37-2-706,tenncodeann372706,37-2-706. Petition to court of competent jurisdiction to invalidate action upon showing of certain violations. [Effective when contingency met. See Compiler's Notes.],,37-2-706,,,2,pending_extraction_qa,general_answer_authority,unknown_effectivity,Effective when contingency met. See Compiler's Notes.,,,true,unknown-effective-date issue; warnings=effective_dated_version_unit,display_status=pending_extraction_qa; answer_scope=general_answer_authority; version_status=unknown_effectivity,effectivity_pending_verification,verify_effective_date_or_exclude_from_production,pending_effectivity_review,Corpus administrator,,,true,exclude_from_display_until_resolved,Chunk belongs to unknown-effectivity version,chunk requires version-level effectivity resolution; E14-B candidate only from unknown_effectivity_chunks.csv; no corpus change applied
unknown_effectivity_patch_map,unknown_effectivity_chunks.csv,unknown_effectivity_chunk,High,statute,tca_title_37,37_2_203_37_3_405.pdf,4505a32368dd82bcc6408f4fe16b2513cc23b2c810ae9254e0e21bc9d17153f5,Benchbook.ai Database Files/Title 37/37_2_203_37_3_405.pdf,bb-exp-e94ac8a0eeba4cfde426248b,bef2d489-0367-5313-80ec-ef147a22d537,575887f3-b1fd-5940-9037-718c075f696c,Tenn. Code Ann. Sec. 37-2-706,tenncodeann372706,37-2-706. Petition to court of competent jurisdiction to invalidate action upon showing of certain violations. [Effective when contingency met. See Compiler's Notes.],,37-2-706,,,2,pending_extraction_qa,guardrail_reference_only,unknown_effectivity,Effective when contingency met. See Compiler's Notes.,,,true,unknown-effective-date issue; warnings=effective_dated_version_unit,display_status=pending_extraction_qa; answer_scope=guardrail_reference_only; version_status=unknown_effectivity,effectivity_pending_verification,verify_effective_date_or_exclude_from_production,pending_effectivity_review,Corpus administrator,,,true,exclude_from_display_until_resolved,Chunk belongs to unknown-effectivity version,chunk requires version-level effectivity resolution; E14-B candidate only from unknown_effectivity_chunks.csv; no corpus change applied
unknown_effectivity_patch_map,unknown_effectivity_chunks.csv,unknown_effectivity_chunk,High,statute,tca_title_37,37_2_203_37_3_405.pdf,4505a32368dd82bcc6408f4fe16b2513cc23b2c810ae9254e0e21bc9d17153f5,Benchbook.ai Database Files/Title 37/37_2_203_37_3_405.pdf,bb-exp-88f3f65a1ee580633f6b9674,bef2d489-0367-5313-80ec-ef147a22d537,575887f3-b1fd-5940-9037-718c075f696c,Tenn. Code Ann. Sec. 37-2-706,tenncodeann372706,37-2-706. Petition to court of competent jurisdiction to invalidate action upon showing of certain violations. [Effective when contingency met. See Compiler's Notes.],,37-2-706,,,2,restricted_pending_license_review,not_answer_authority,unknown_effectivity,Effective when contingency met. See Compiler's Notes.,,,true,unknown-effective-date issue; warnings=effective_dated_version_unit,display_status=restricted_pending_license_review; answer_scope=not_answer_authority; version_status=unknown_effectivity,effectivity_pending_verification,verify_effective_date_or_exclude_from_production,pending_effectivity_review,Corpus administrator,,,true,exclude_from_display_until_resolved,Chunk belongs to unknown-effectivity version,chunk requires version-level effectivity resolution; E14-B candidate only from unknown_effectivity_chunks.csv; no corpus change applied
unknown_effectivity_patch_map,unknown_effectivity_chunks.csv,unknown_effectivity_chunk,High,statute,tca_title_37,37_2_203_37_3_405.pdf,4505a32368dd82bcc6408f4fe16b2513cc23b2c810ae9254e0e21bc9d17153f5,Benchbook.ai Database Files/Title 37/37_2_203_37_3_405.pdf,bb-exp-5c8b0a08e66d3ef48759fb54,978a3864-7dd9-523a-a094-7f822a8a3382,f50242a1-003d-506b-84ee-013739e5d741,Tenn. Code Ann. Sec. 37-2-707,tenncodeann372707,37-2-707. Placement of Indian children. [Effective when contingency met. See Compiler's Notes.],,37-2-707,,,2,pending_extraction_qa,general_answer_authority,unknown_effectivity,Effective when contingency met. See Compiler's Notes.,,,true,unknown-effective-date issue; warnings=effective_dated_version_unit,display_status=pending_extraction_qa; answer_scope=general_answer_authority; version_status=unknown_effectivity,effectivity_pending_verification,verify_effective_date_or_exclude_from_production,pending_effectivity_review,Corpus administrator,,,true,exclude_from_display_until_resolved,Chunk belongs to unknown-effectivity version,chunk requires version-level effectivity resolution; E14-B candidate only from unknown_effectivity_chunks.csv; no corpus change applied
unknown_effectivity_patch_map,unknown_effectivity_chunks.csv,unknown_effectivity_chunk,High,statute,tca_title_37,37_2_203_37_3_405.pdf,4505a32368dd82bcc6408f4fe16b2513cc23b2c810ae9254e0e21bc9d17153f5,Benchbook.ai Database Files/Title 37/37_2_203_37_3_405.pdf,bb-exp-71a9f4f49cf9fe202b8ee1df,978a3864-7dd9-523a-a094-7f822a8a3382,f50242a1-003d-506b-84ee-013739e5d741,Tenn. Code Ann. Sec. 37-2-707,tenncodeann372707,37-2-707. Placement of Indian children. [Effective when contingency met. See Compiler's Notes.],,37-2-707,,,2,pending_extraction_qa,guardrail_reference_only,unknown_effectivity,Effective when contingency met. See Compiler's Notes.,,,true,unknown-effective-date issue; warnings=effective_dated_version_unit,display_status=pending_extraction_qa; answer_scope=guardrail_reference_only; version_status=unknown_effectivity,effectivity_pending_verification,verify_effective_date_or_exclude_from_production,pending_effectivity_review,Corpus administrator,,,true,exclude_from_display_until_resolved,Chunk belongs to unknown-effectivity version,chunk requires version-level effectivity resolution; E14-B candidate only from unknown_effectivity_chunks.csv; no corpus change applied
unknown_effectivity_patch_map,unknown_effectivity_chunks.csv,unknown_effectivity_chunk,High,statute,tca_title_37,37_2_203_37_3_405.pdf,4505a32368dd82bcc6408f4fe16b2513cc23b2c810ae9254e0e21bc9d17153f5,Benchbook.ai Database Files/Title 37/37_2_203_37_3_405.pdf,bb-exp-d9f919f8dcf8ffdcb3dba8d1,978a3864-7dd9-523a-a094-7f822a8a3382,f50242a1-003d-506b-84ee-013739e5d741,Tenn. Code Ann. Sec. 37-2-707,tenncodeann372707,37-2-707. Placement of Indian children. [Effective when contingency met. See Compiler's Notes.],,37-2-707,,,2,restricted_pending_license_review,not_answer_authority,unknown_effectivity,Effective when contingency met. See Compiler's Notes.,,,true,unknown-effective-date issue; warnings=effective_dated_version_unit,display_status=restricted_pending_license_review; answer_scope=not_answer_authority; version_status=unknown_effectivity,effectivity_pending_verification,verify_effective_date_or_exclude_from_production,pending_effectivity_review,Corpus administrator,,,true,exclude_from_display_until_resolved,Chunk belongs to unknown-effectivity version,chunk requires version-level effectivity resolution; E14-B candidate only from unknown_effectivity_chunks.csv; no corpus change applied
unknown_effectivity_patch_map,unknown_effectivity_chunks.csv,unknown_effectivity_chunk,High,statute,tca_title_37,37_2_203_37_3_405.pdf,4505a32368dd82bcc6408f4fe16b2513cc23b2c810ae9254e0e21bc9d17153f5,Benchbook.ai Database Files/Title 37/37_2_203_37_3_405.pdf,bb-exp-f0d06da3fe206794c4615441,617bd69a-da5b-55b7-8c24-efa1316daf05,50492f15-d228-51b0-9479-7f27b52b91fc,Tenn. Code Ann. Sec. 37-2-708,tenncodeann372708,37-2-708. Return of custody. [Effective when contingency met. See Compiler's Notes.],,37-2-708,,,2,pending_extraction_qa,general_answer_authority,unknown_effectivity,Effective when contingency met. See Compiler's Notes.,,,true,unknown-effective-date issue; warnings=effective_dated_version_unit; high_risk=custody,display_status=pending_extraction_qa; answer_scope=general_answer_authority; version_status=unknown_effectivity,effectivity_pending_verification,verify_effective_date_or_exclude_from_production,pending_effectivity_review,Corpus administrator,,,true,exclude_from_display_until_resolved,Chunk belongs to unknown-effectivity version,chunk requires version-level effectivity resolution; E14-B candidate only from unknown_effectivity_chunks.csv; no corpus change applied
unknown_effectivity_patch_map,unknown_effectivity_chunks.csv,unknown_effectivity_chunk,High,statute,tca_title_37,37_2_203_37_3_405.pdf,4505a32368dd82bcc6408f4fe16b2513cc23b2c810ae9254e0e21bc9d17153f5,Benchbook.ai Database Files/Title 37/37_2_203_37_3_405.pdf,bb-exp-c1178fb9597271c405917660,617bd69a-da5b-55b7-8c24-efa1316daf05,50492f15-d228-51b0-9479-7f27b52b91fc,Tenn. Code Ann. Sec. 37-2-708,tenncodeann372708,37-2-708. Return of custody. [Effective when contingency met. See Compiler's Notes.],,37-2-708,,,2,pending_extraction_qa,guardrail_reference_only,unknown_effectivity,Effective when contingency met. See Compiler's Notes.,,,true,unknown-effective-date issue; warnings=effective_dated_version_unit; high_risk=custody,display_status=pending_extraction_qa; answer_scope=guardrail_reference_only; version_status=unknown_effectivity,effectivity_pending_verification,verify_effective_date_or_exclude_from_production,pending_effectivity_review,Corpus administrator,,,true,exclude_from_display_until_resolved,Chunk belongs to unknown-effectivity version,chunk requires version-level effectivity resolution; E14-B candidate only from unknown_effectivity_chunks.csv; no corpus change applied
unknown_effectivity_patch_map,unknown_effectivity_chunks.csv,unknown_effectivity_chunk,High,statute,tca_title_37,37_2_203_37_3_405.pdf,4505a32368dd82bcc6408f4fe16b2513cc23b2c810ae9254e0e21bc9d17153f5,Benchbook.ai Database Files/Title 37/37_2_203_37_3_405.pdf,bb-exp-b752222e67498d0e1182fef3,617bd69a-da5b-55b7-8c24-efa1316daf05,50492f15-d228-51b0-9479-7f27b52b91fc,Tenn. Code Ann. Sec. 37-2-708,tenncodeann372708,37-2-708. Return of custody. [Effective when contingency met. See Compiler's Notes.],,37-2-708,,,2,restricted_pending_license_review,not_answer_authority,unknown_effectivity,Effective when contingency met. See Compiler's Notes.,,,true,unknown-effective-date issue; warnings=effective_dated_version_unit; high_risk=custody,display_status=restricted_pending_license_review; answer_scope=not_answer_authority; version_status=unknown_effectivity,effectivity_pending_verification,verify_effective_date_or_exclude_from_production,pending_effectivity_review,Corpus administrator,,,true,exclude_from_display_until_resolved,Chunk belongs to unknown-effectivity version,chunk requires version-level effectivity resolution; E14-B candidate only from unknown_effectivity_chunks.csv; no corpus change applied
unknown_effectivity_patch_map,unknown_effectivity_chunks.csv,unknown_effectivity_chunk,High,statute,tca_title_37,37_2_203_37_3_405.pdf,4505a32368dd82bcc6408f4fe16b2513cc23b2c810ae9254e0e21bc9d17153f5,Benchbook.ai Database Files/Title 37/37_2_203_37_3_405.pdf,bb-exp-8b76a488bbeb6a9a8ce297a0,a89c3b8e-bbd4-5cea-b087-962306315a76,5a3a092a-122a-5a20-9b0a-e5e8807bbc23,Tenn. Code Ann. Sec. 37-2-709,tenncodeann372709,37-2-709. Tribal affiliation information and other information for protection of rights from tribal relationship  -  Application of subject of adoptive,,37-2-709,,,2,pending_extraction_qa,general_answer_authority,unknown_effectivity,Effective when contingency met. See Compiler's Notes.,,,true,unknown-effective-date issue; warnings=effective_dated_version_text; high_risk=adoption,display_status=pending_extraction_qa; answer_scope=general_answer_authority; version_status=unknown_effectivity,effectivity_pending_verification,verify_effective_date_or_exclude_from_production,pending_effectivity_review,Corpus administrator,,,true,exclude_from_display_until_resolved,Chunk belongs to unknown-effectivity version,chunk requires version-level effectivity resolution; E14-B candidate only from unknown_effectivity_chunks.csv; no corpus change applied
unknown_effectivity_patch_map,unknown_effectivity_chunks.csv,unknown_effectivity_chunk,High,statute,tca_title_37,37_2_203_37_3_405.pdf,4505a32368dd82bcc6408f4fe16b2513cc23b2c810ae9254e0e21bc9d17153f5,Benchbook.ai Database Files/Title 37/37_2_203_37_3_405.pdf,bb-exp-0cee92c16ad42ca350c92749,f7da48f4-e16e-5151-802a-b40a8d511869,05585cca-6936-543f-9341-fd53b1c5aacc,Tenn. Code Ann. Sec. 37-2-710,tenncodeann372710,37-2-710. Agreements between this state and Indian tribes. [Effective when contingency met. See Compiler's Notes.],,37-2-710,,,2,pending_extraction_qa,general_answer_authority,unknown_effectivity,Effective when contingency met. See Compiler's Notes.,,,true,unknown-effective-date issue; warnings=effective_dated_version_unit,display_status=pending_extraction_qa; answer_scope=general_answer_authority; version_status=unknown_effectivity,effectivity_pending_verification,verify_effective_date_or_exclude_from_production,pending_effectivity_review,Corpus administrator,,,true,exclude_from_display_until_resolved,Chunk belongs to unknown-effectivity version,chunk requires version-level effectivity resolution; E14-B candidate only from unknown_effectivity_chunks.csv; no corpus change applied
unknown_effectivity_patch_map,unknown_effectivity_chunks.csv,unknown_effectivity_chunk,High,statute,tca_title_37,37_2_203_37_3_405.pdf,4505a32368dd82bcc6408f4fe16b2513cc23b2c810ae9254e0e21bc9d17153f5,Benchbook.ai Database Files/Title 37/37_2_203_37_3_405.pdf,bb-exp-777fefbef7fa374731314910,f7da48f4-e16e-5151-802a-b40a8d511869,05585cca-6936-543f-9341-fd53b1c5aacc,Tenn. Code Ann. Sec. 37-2-710,tenncodeann372710,37-2-710. Agreements between this state and Indian tribes. [Effective when contingency met. See Compiler's Notes.],,37-2-710,,,2,pending_extraction_qa,guardrail_reference_only,unknown_effectivity,Effective when contingency met. See Compiler's Notes.,,,true,unknown-effective-date issue; warnings=effective_dated_version_unit,display_status=pending_extraction_qa; answer_scope=guardrail_reference_only; version_status=unknown_effectivity,effectivity_pending_verification,verify_effective_date_or_exclude_from_production,pending_effectivity_review,Corpus administrator,,,true,exclude_from_display_until_resolved,Chunk belongs to unknown-effectivity version,chunk requires version-level effectivity resolution; E14-B candidate only from unknown_effectivity_chunks.csv; no corpus change applied
unknown_effectivity_patch_map,unknown_effectivity_chunks.csv,unknown_effectivity_chunk,High,statute,tca_title_37,37_2_203_37_3_405.pdf,4505a32368dd82bcc6408f4fe16b2513cc23b2c810ae9254e0e21bc9d17153f5,Benchbook.ai Database Files/Title 37/37_2_203_37_3_405.pdf,bb-exp-fea352ce48a405a18305f533,f7da48f4-e16e-5151-802a-b40a8d511869,05585cca-6936-543f-9341-fd53b1c5aacc,Tenn. Code Ann. Sec. 37-2-710,tenncodeann372710,37-2-710. Agreements between this state and Indian tribes. [Effective when contingency met. See Compiler's Notes.],,37-2-710,,,2,restricted_pending_license_review,not_answer_authority,unknown_effectivity,Effective when contingency met. See Compiler's Notes.,,,true,unknown-effective-date issue; warnings=effective_dated_version_unit,display_status=restricted_pending_license_review; answer_scope=not_answer_authority; version_status=unknown_effectivity,effectivity_pending_verification,verify_effective_date_or_exclude_from_production,pending_effectivity_review,Corpus administrator,,,true,exclude_from_display_until_resolved,Chunk belongs to unknown-effectivity version,chunk requires version-level effectivity resolution; E14-B candidate only from unknown_effectivity_chunks.csv; no corpus change applied
unknown_effectivity_patch_map,unknown_effectivity_chunks.csv,unknown_effectivity_chunk,High,statute,tca_title_37,37_2_203_37_3_405.pdf,4505a32368dd82bcc6408f4fe16b2513cc23b2c810ae9254e0e21bc9d17153f5,Benchbook.ai Database Files/Title 37/37_2_203_37_3_405.pdf,bb-exp-3c8b61f952a02d90301eeed6,94491c9b-587c-5b63-9a73-b3e9c562ca14,4abd7cde-0bdf-5952-b8bc-b99a61ebcdfa,Tenn. Code Ann. Sec. 37-2-711,tenncodeann372711,37-2-711. Improper removal of child from custody  -  Declination of jurisdiction  -  Forthwith return of child  -  Danger exception. [Effective when contingency met. See Compiler's Notes.],,37-2-711,,,2,pending_extraction_qa,general_answer_authority,unknown_effectivity,Effective when contingency met. See Compiler's Notes.,,,true,unknown-effective-date issue; warnings=effective_dated_version_unit; high_risk=custody|removal,display_status=pending_extraction_qa; answer_scope=general_answer_authority; version_status=unknown_effectivity,effectivity_pending_verification,verify_effective_date_or_exclude_from_production,pending_effectivity_review,Corpus administrator,,,true,exclude_from_display_until_resolved,Chunk belongs to unknown-effectivity version,chunk requires version-level effectivity resolution; E14-B candidate only from unknown_effectivity_chunks.csv; no corpus change applied
unknown_effectivity_patch_map,unknown_effectivity_chunks.csv,unknown_effectivity_chunk,High,statute,tca_title_37,37_2_203_37_3_405.pdf,4505a32368dd82bcc6408f4fe16b2513cc23b2c810ae9254e0e21bc9d17153f5,Benchbook.ai Database Files/Title 37/37_2_203_37_3_405.pdf,bb-exp-8b6662974a0cacb9f2bf0179,94491c9b-587c-5b63-9a73-b3e9c562ca14,4abd7cde-0bdf-5952-b8bc-b99a61ebcdfa,Tenn. Code Ann. Sec. 37-2-711,tenncodeann372711,37-2-711. Improper removal of child from custody  -  Declination of jurisdiction  -  Forthwith return of child  -  Danger exception. [Effective when contingency met. See Compiler's Notes.],,37-2-711,,,2,pending_extraction_qa,guardrail_reference_only,unknown_effectivity,Effective when contingency met. See Compiler's Notes.,,,true,unknown-effective-date issue; warnings=effective_dated_version_unit; high_risk=custody|removal,display_status=pending_extraction_qa; answer_scope=guardrail_reference_only; version_status=unknown_effectivity,effectivity_pending_verification,verify_effective_date_or_exclude_from_production,pending_effectivity_review,Corpus administrator,,,true,exclude_from_display_until_resolved,Chunk belongs to unknown-effectivity version,chunk requires version-level effectivity resolution; E14-B candidate only from unknown_effectivity_chunks.csv; no corpus change applied
unknown_effectivity_patch_map,unknown_effectivity_chunks.csv,unknown_effectivity_chunk,High,statute,tca_title_37,37_2_203_37_3_405.pdf,4505a32368dd82bcc6408f4fe16b2513cc23b2c810ae9254e0e21bc9d17153f5,Benchbook.ai Database Files/Title 37/37_2_203_37_3_405.pdf,bb-exp-6561782b09e1006fef3dde17,94491c9b-587c-5b63-9a73-b3e9c562ca14,4abd7cde-0bdf-5952-b8bc-b99a61ebcdfa,Tenn. Code Ann. Sec. 37-2-711,tenncodeann372711,37-2-711. Improper removal of child from custody  -  Declination of jurisdiction  -  Forthwith return of child  -  Danger exception. [Effective when contingency met. See Compiler's Notes.],,37-2-711,,,2,restricted_pending_license_review,not_answer_authority,unknown_effectivity,Effective when contingency met. See Compiler's Notes.,,,true,unknown-effective-date issue; warnings=effective_dated_version_unit; high_risk=custody|removal,display_status=restricted_pending_license_review; answer_scope=not_answer_authority; version_status=unknown_effectivity,effectivity_pending_verification,verify_effective_date_or_exclude_from_production,pending_effectivity_review,Corpus administrator,,,true,exclude_from_display_until_resolved,Chunk belongs to unknown-effectivity version,chunk requires version-level effectivity resolution; E14-B candidate only from unknown_effectivity_chunks.csv; no corpus change applied
unknown_effectivity_patch_map,unknown_effectivity_chunks.csv,unknown_effectivity_chunk,High,statute,tca_title_37,37_2_203_37_3_405.pdf,4505a32368dd82bcc6408f4fe16b2513cc23b2c810ae9254e0e21bc9d17153f5,Benchbook.ai Database Files/Title 37/37_2_203_37_3_405.pdf,bb-exp-10f1d4beb39ae6a773d5af44,bdb13e47-df6e-5f0a-9721-d73cac3b794f,d169dcb1-ed17-574f-aaa4-09df9acae084,Tenn. Code Ann. Sec. 37-2-712,tenncodeann372712,37-2-712. Emergency removal or placement of child  -  Termination  -  Appropriate action. [Effective when contingency met. See Compiler's Notes.],,37-2-712,,,2,pending_extraction_qa,general_answer_authority,unknown_effectivity,Effective when contingency met. See Compiler's Notes.,,,true,unknown-effective-date issue; warnings=effective_dated_version_unit; high_risk=termination of parental rights|removal,display_status=pending_extraction_qa; answer_scope=general_answer_authority; version_status=unknown_effectivity,effectivity_pending_verification,verify_effective_date_or_exclude_from_production,pending_effectivity_review,Corpus administrator,,,true,exclude_from_display_until_resolved,Chunk belongs to unknown-effectivity version,chunk requires version-level effectivity resolution; E14-B candidate only from unknown_effectivity_chunks.csv; no corpus change applied
unknown_effectivity_patch_map,unknown_effectivity_chunks.csv,unknown_effectivity_chunk,High,statute,tca_title_37,37_2_203_37_3_405.pdf,4505a32368dd82bcc6408f4fe16b2513cc23b2c810ae9254e0e21bc9d17153f5,Benchbook.ai Database Files/Title 37/37_2_203_37_3_405.pdf,bb-exp-8e2db0278cb0da4e9d571fd9,bdb13e47-df6e-5f0a-9721-d73cac3b794f,d169dcb1-ed17-574f-aaa4-09df9acae084,Tenn. Code Ann. Sec. 37-2-712,tenncodeann372712,37-2-712. Emergency removal or placement of child  -  Termination  -  Appropriate action. [Effective when contingency met. See Compiler's Notes.],,37-2-712,,,2,pending_extraction_qa,guardrail_reference_only,unknown_effectivity,Effective when contingency met. See Compiler's Notes.,,,true,unknown-effective-date issue; warnings=effective_dated_version_unit; high_risk=termination of parental rights|removal,display_status=pending_extraction_qa; answer_scope=guardrail_reference_only; version_status=unknown_effectivity,effectivity_pending_verification,verify_effective_date_or_exclude_from_production,pending_effectivity_review,Corpus administrator,,,true,exclude_from_display_until_resolved,Chunk belongs to unknown-effectivity version,chunk requires version-level effectivity resolution; E14-B candidate only from unknown_effectivity_chunks.csv; no corpus change applied
unknown_effectivity_patch_map,unknown_effectivity_chunks.csv,unknown_effectivity_chunk,High,statute,tca_title_37,37_2_203_37_3_405.pdf,4505a32368dd82bcc6408f4fe16b2513cc23b2c810ae9254e0e21bc9d17153f5,Benchbook.ai Database Files/Title 37/37_2_203_37_3_405.pdf,bb-exp-2ec1930144e5856e458372e4,bdb13e47-df6e-5f0a-9721-d73cac3b794f,d169dcb1-ed17-574f-aaa4-09df9acae084,Tenn. Code Ann. Sec. 37-2-712,tenncodeann372712,37-2-712. Emergency removal or placement of child  -  Termination  -  Appropriate action. [Effective when contingency met. See Compiler's Notes.],,37-2-712,,,2,restricted_pending_license_review,not_answer_authority,unknown_effectivity,Effective when contingency met. See Compiler's Notes.,,,true,unknown-effective-date issue; warnings=effective_dated_version_unit; high_risk=termination of parental rights|removal,display_status=restricted_pending_license_review; answer_scope=not_answer_authority; version_status=unknown_effectivity,effectivity_pending_verification,verify_effective_date_or_exclude_from_production,pending_effectivity_review,Corpus administrator,,,true,exclude_from_display_until_resolved,Chunk belongs to unknown-effectivity version,chunk requires version-level effectivity resolution; E14-B candidate only from unknown_effectivity_chunks.csv; no corpus change applied
