artifact_type,source_queue,queue_category,priority,source_type,authority_family,source_file,source_sha256,source_path,chunk_id,authority_unit_id,authority_version_id,citation,normalized_citation,title,rule_number,section,policy_number,policy_chapter,document_type,display_status,answer_scope,version_status,effective_label,valid_from,valid_to,requires_qa_signoff,warning_category,current_value,proposed_value,proposed_action,decision_status,reviewer_role,reviewer_name,review_date,owner_escalation_required,production_impact,stop_condition,notes
pending_extraction_qa_decision_register,pending_extraction_qa_summary.csv,pending_extraction_qa,Medium,dcs_policy,dcs_policies_procedures,287_16.43_Supervised_and_Unsupervised_Visitation_Between_Child_Youth_F.pdf,f3b6e73e376122efae0990024e7d2de1771e64447d5e57091fe58309c8f81439,Benchbook.ai Database Files/DCS P&P/TN_DCS_Policies/Ch16A_Foster_Care/287_16.43_Supervised_and_Unsupervised_Visitation_Between_Child_Youth_F.pdf,bb-exp-536e8d6d7853bd7d53343270,3ef6b8d3-520c-58fe-8e09-c69654fca219,203c0dc9-572f-5ef2-bd03-659ec7bcb096,DCS Policy 16.43,dcspolicy1643,"Supervised and Unsupervised Visitation Between Child/Youth, Family and",,F. Unsupervised Visitation,16.43,Ch16A_Foster_Care,policy,pending_extraction_qa,guardrail_reference_only,current,,1900-01-01,,false,needs source verification; high_risk=juvenile-court procedure,display_status=pending_extraction_qa; answer_scope=guardrail_reference_only; version_status=current,keep_non_displayable_pending_extraction_qa,verify_extraction_before_any_display,pending_extraction_qa,Corpus administrator,,,false,non_displayable,Extraction confidence remains pending,priority_bucket=needs source verification; E14-B candidate only from pending_extraction_qa_summary.csv; no corpus change applied
pending_extraction_qa_decision_register,pending_extraction_qa_summary.csv,pending_extraction_qa,Medium,dcs_policy,dcs_policies_procedures,287_16.43_Supervised_and_Unsupervised_Visitation_Between_Child_Youth_F.pdf,f3b6e73e376122efae0990024e7d2de1771e64447d5e57091fe58309c8f81439,Benchbook.ai Database Files/DCS P&P/TN_DCS_Policies/Ch16A_Foster_Care/287_16.43_Supervised_and_Unsupervised_Visitation_Between_Child_Youth_F.pdf,bb-exp-f680612e42d989a39847ce7a,3ef6b8d3-520c-58fe-8e09-c69654fca219,203c0dc9-572f-5ef2-bd03-659ec7bcb096,DCS Policy 16.43,dcspolicy1643,"Supervised and Unsupervised Visitation Between Child/Youth, Family and",,G. Modification to Visitation Plans,16.43,Ch16A_Foster_Care,policy,pending_extraction_qa,guardrail_reference_only,current,,1900-01-01,,false,needs source verification; high_risk=juvenile-court procedure,display_status=pending_extraction_qa; answer_scope=guardrail_reference_only; version_status=current,keep_non_displayable_pending_extraction_qa,verify_extraction_before_any_display,pending_extraction_qa,Corpus administrator,,,false,non_displayable,Extraction confidence remains pending,priority_bucket=needs source verification; E14-B candidate only from pending_extraction_qa_summary.csv; no corpus change applied
pending_extraction_qa_decision_register,pending_extraction_qa_summary.csv,pending_extraction_qa,Medium,dcs_policy,dcs_policies_procedures,287_16.43_Supervised_and_Unsupervised_Visitation_Between_Child_Youth_F.pdf,f3b6e73e376122efae0990024e7d2de1771e64447d5e57091fe58309c8f81439,Benchbook.ai Database Files/DCS P&P/TN_DCS_Policies/Ch16A_Foster_Care/287_16.43_Supervised_and_Unsupervised_Visitation_Between_Child_Youth_F.pdf,bb-exp-7dcd643f35b4f50bb09066ba,3ef6b8d3-520c-58fe-8e09-c69654fca219,203c0dc9-572f-5ef2-bd03-659ec7bcb096,DCS Policy 16.43,dcspolicy1643,"Supervised and Unsupervised Visitation Between Child/Youth, Family and",,H. Documentation,16.43,Ch16A_Foster_Care,policy,pending_extraction_qa,guardrail_reference_only,current,,1900-01-01,,false,needs source verification; high_risk=juvenile-court procedure,display_status=pending_extraction_qa; answer_scope=guardrail_reference_only; version_status=current,keep_non_displayable_pending_extraction_qa,verify_extraction_before_any_display,pending_extraction_qa,Corpus administrator,,,false,non_displayable,Extraction confidence remains pending,priority_bucket=needs source verification; E14-B candidate only from pending_extraction_qa_summary.csv; no corpus change applied
pending_extraction_qa_decision_register,pending_extraction_qa_summary.csv,pending_extraction_qa,Medium,dcs_policy,dcs_policies_procedures,287_16.43_Supervised_and_Unsupervised_Visitation_Between_Child_Youth_F.pdf,f3b6e73e376122efae0990024e7d2de1771e64447d5e57091fe58309c8f81439,Benchbook.ai Database Files/DCS P&P/TN_DCS_Policies/Ch16A_Foster_Care/287_16.43_Supervised_and_Unsupervised_Visitation_Between_Child_Youth_F.pdf,bb-exp-dd4f868d6f1f0fbdc525c965,3ef6b8d3-520c-58fe-8e09-c69654fca219,203c0dc9-572f-5ef2-bd03-659ec7bcb096,DCS Policy 16.43,dcspolicy1643,"Supervised and Unsupervised Visitation Between Child/Youth, Family and",,Forms:,16.43,Ch16A_Foster_Care,policy,pending_extraction_qa,guardrail_reference_only,current,,1900-01-01,,false,needs source verification; high_risk=juvenile-court procedure,display_status=pending_extraction_qa; answer_scope=guardrail_reference_only; version_status=current,keep_non_displayable_pending_extraction_qa,verify_extraction_before_any_display,pending_extraction_qa,Corpus administrator,,,false,non_displayable,Extraction confidence remains pending,priority_bucket=needs source verification; E14-B candidate only from pending_extraction_qa_summary.csv; no corpus change applied
pending_extraction_qa_decision_register,pending_extraction_qa_summary.csv,pending_extraction_qa,Medium,dcs_policy,dcs_policies_procedures,287_16.43_Supervised_and_Unsupervised_Visitation_Between_Child_Youth_F.pdf,f3b6e73e376122efae0990024e7d2de1771e64447d5e57091fe58309c8f81439,Benchbook.ai Database Files/DCS P&P/TN_DCS_Policies/Ch16A_Foster_Care/287_16.43_Supervised_and_Unsupervised_Visitation_Between_Child_Youth_F.pdf,bb-exp-1c9479961bc6f1cd589e4e1b,3ef6b8d3-520c-58fe-8e09-c69654fca219,203c0dc9-572f-5ef2-bd03-659ec7bcb096,DCS Policy 16.43,dcspolicy1643,"Supervised and Unsupervised Visitation Between Child/Youth, Family and",,Collateral Documents:,16.43,Ch16A_Foster_Care,policy,pending_extraction_qa,guardrail_reference_only,current,,1900-01-01,,false,needs source verification; high_risk=juvenile-court procedure,display_status=pending_extraction_qa; answer_scope=guardrail_reference_only; version_status=current,keep_non_displayable_pending_extraction_qa,verify_extraction_before_any_display,pending_extraction_qa,Corpus administrator,,,false,non_displayable,Extraction confidence remains pending,priority_bucket=needs source verification; E14-B candidate only from pending_extraction_qa_summary.csv; no corpus change applied
pending_extraction_qa_decision_register,pending_extraction_qa_summary.csv,pending_extraction_qa,Medium,dcs_policy,dcs_policies_procedures,288_16.46_Child_Youth_Referral_and_Placement.pdf,c5edd9f9547c2bc4ef409b91186d74fa2511f650572a2b79cc344d84cfa190b5,Benchbook.ai Database Files/DCS P&P/TN_DCS_Policies/Ch16A_Foster_Care/288_16.46_Child_Youth_Referral_and_Placement.pdf,bb-exp-480e3eea7c738fc0800e2b98,d11775fe-cdd3-5f58-bf46-a8a6db2209ce,3a29584c-70d6-5da8-84c6-88d8fe5b91b4,DCS Policy 16.46,dcspolicy1646,Child/Youth Referral and Placement,,Document header (application/authority/dates),16.46,Ch16A_Foster_Care,policy,pending_extraction_qa,guardrail_reference_only,current,,1900-01-01,,false,needs source verification; high_risk=juvenile-court procedure,display_status=pending_extraction_qa; answer_scope=guardrail_reference_only; version_status=current,keep_non_displayable_pending_extraction_qa,verify_extraction_before_any_display,pending_extraction_qa,Corpus administrator,,,false,non_displayable,Extraction confidence remains pending,priority_bucket=needs source verification; E14-B candidate only from pending_extraction_qa_summary.csv; no corpus change applied
pending_extraction_qa_decision_register,pending_extraction_qa_summary.csv,pending_extraction_qa,Medium,dcs_policy,dcs_policies_procedures,288_16.46_Child_Youth_Referral_and_Placement.pdf,c5edd9f9547c2bc4ef409b91186d74fa2511f650572a2b79cc344d84cfa190b5,Benchbook.ai Database Files/DCS P&P/TN_DCS_Policies/Ch16A_Foster_Care/288_16.46_Child_Youth_Referral_and_Placement.pdf,bb-exp-b54548254c86aeb631765d41,d11775fe-cdd3-5f58-bf46-a8a6db2209ce,3a29584c-70d6-5da8-84c6-88d8fe5b91b4,DCS Policy 16.46,dcspolicy1646,Child/Youth Referral and Placement,,Glossary:,16.46,Ch16A_Foster_Care,policy,pending_extraction_qa,guardrail_reference_only,current,,1900-01-01,,false,needs source verification; high_risk=juvenile-court procedure,display_status=pending_extraction_qa; answer_scope=guardrail_reference_only; version_status=current,keep_non_displayable_pending_extraction_qa,verify_extraction_before_any_display,pending_extraction_qa,Corpus administrator,,,false,non_displayable,Extraction confidence remains pending,priority_bucket=needs source verification; E14-B candidate only from pending_extraction_qa_summary.csv; no corpus change applied
pending_extraction_qa_decision_register,pending_extraction_qa_summary.csv,pending_extraction_qa,Medium,dcs_policy,dcs_policies_procedures,288_16.46_Child_Youth_Referral_and_Placement.pdf,c5edd9f9547c2bc4ef409b91186d74fa2511f650572a2b79cc344d84cfa190b5,Benchbook.ai Database Files/DCS P&P/TN_DCS_Policies/Ch16A_Foster_Care/288_16.46_Child_Youth_Referral_and_Placement.pdf,bb-exp-1d9e42d61e0131d8350b7089,d11775fe-cdd3-5f58-bf46-a8a6db2209ce,3a29584c-70d6-5da8-84c6-88d8fe5b91b4,DCS Policy 16.46,dcspolicy1646,Child/Youth Referral and Placement,,Policy Statement:,16.46,Ch16A_Foster_Care,policy,pending_extraction_qa,guardrail_reference_only,current,,1900-01-01,,false,needs source verification; high_risk=juvenile-court procedure,display_status=pending_extraction_qa; answer_scope=guardrail_reference_only; version_status=current,keep_non_displayable_pending_extraction_qa,verify_extraction_before_any_display,pending_extraction_qa,Corpus administrator,,,false,non_displayable,Extraction confidence remains pending,priority_bucket=needs source verification; E14-B candidate only from pending_extraction_qa_summary.csv; no corpus change applied
pending_extraction_qa_decision_register,pending_extraction_qa_summary.csv,pending_extraction_qa,Medium,dcs_policy,dcs_policies_procedures,288_16.46_Child_Youth_Referral_and_Placement.pdf,c5edd9f9547c2bc4ef409b91186d74fa2511f650572a2b79cc344d84cfa190b5,Benchbook.ai Database Files/DCS P&P/TN_DCS_Policies/Ch16A_Foster_Care/288_16.46_Child_Youth_Referral_and_Placement.pdf,bb-exp-d11fdb965be1e260a536223a,d11775fe-cdd3-5f58-bf46-a8a6db2209ce,3a29584c-70d6-5da8-84c6-88d8fe5b91b4,DCS Policy 16.46,dcspolicy1646,Child/Youth Referral and Placement,,Purpose:,16.46,Ch16A_Foster_Care,policy,pending_extraction_qa,guardrail_reference_only,current,,1900-01-01,,false,needs source verification; high_risk=juvenile-court procedure,display_status=pending_extraction_qa; answer_scope=guardrail_reference_only; version_status=current,keep_non_displayable_pending_extraction_qa,verify_extraction_before_any_display,pending_extraction_qa,Corpus administrator,,,false,non_displayable,Extraction confidence remains pending,priority_bucket=needs source verification; E14-B candidate only from pending_extraction_qa_summary.csv; no corpus change applied
pending_extraction_qa_decision_register,pending_extraction_qa_summary.csv,pending_extraction_qa,Medium,dcs_policy,dcs_policies_procedures,288_16.46_Child_Youth_Referral_and_Placement.pdf,c5edd9f9547c2bc4ef409b91186d74fa2511f650572a2b79cc344d84cfa190b5,Benchbook.ai Database Files/DCS P&P/TN_DCS_Policies/Ch16A_Foster_Care/288_16.46_Child_Youth_Referral_and_Placement.pdf,bb-exp-473edf19faf008318bccdbf8,d11775fe-cdd3-5f58-bf46-a8a6db2209ce,3a29584c-70d6-5da8-84c6-88d8fe5b91b4,DCS Policy 16.46,dcspolicy1646,Child/Youth Referral and Placement,,A. Standards,16.46,Ch16A_Foster_Care,policy,pending_extraction_qa,guardrail_reference_only,current,,1900-01-01,,false,needs source verification; high_risk=juvenile-court procedure,display_status=pending_extraction_qa; answer_scope=guardrail_reference_only; version_status=current,keep_non_displayable_pending_extraction_qa,verify_extraction_before_any_display,pending_extraction_qa,Corpus administrator,,,false,non_displayable,Extraction confidence remains pending,priority_bucket=needs source verification; E14-B candidate only from pending_extraction_qa_summary.csv; no corpus change applied
pending_extraction_qa_decision_register,pending_extraction_qa_summary.csv,pending_extraction_qa,Medium,dcs_policy,dcs_policies_procedures,288_16.46_Child_Youth_Referral_and_Placement.pdf,c5edd9f9547c2bc4ef409b91186d74fa2511f650572a2b79cc344d84cfa190b5,Benchbook.ai Database Files/DCS P&P/TN_DCS_Policies/Ch16A_Foster_Care/288_16.46_Child_Youth_Referral_and_Placement.pdf,bb-exp-747695954cb3c3c7c8470f54,d11775fe-cdd3-5f58-bf46-a8a6db2209ce,3a29584c-70d6-5da8-84c6-88d8fe5b91b4,DCS Policy 16.46,dcspolicy1646,Child/Youth Referral and Placement,,B. Emergency Placements,16.46,Ch16A_Foster_Care,policy,pending_extraction_qa,guardrail_reference_only,current,,1900-01-01,,false,needs source verification; high_risk=juvenile-court procedure,display_status=pending_extraction_qa; answer_scope=guardrail_reference_only; version_status=current,keep_non_displayable_pending_extraction_qa,verify_extraction_before_any_display,pending_extraction_qa,Corpus administrator,,,false,non_displayable,Extraction confidence remains pending,priority_bucket=needs source verification; E14-B candidate only from pending_extraction_qa_summary.csv; no corpus change applied
pending_extraction_qa_decision_register,pending_extraction_qa_summary.csv,pending_extraction_qa,Medium,dcs_policy,dcs_policies_procedures,288_16.46_Child_Youth_Referral_and_Placement.pdf,c5edd9f9547c2bc4ef409b91186d74fa2511f650572a2b79cc344d84cfa190b5,Benchbook.ai Database Files/DCS P&P/TN_DCS_Policies/Ch16A_Foster_Care/288_16.46_Child_Youth_Referral_and_Placement.pdf,bb-exp-b365d519c176e69cd1fb1cf1,d11775fe-cdd3-5f58-bf46-a8a6db2209ce,3a29584c-70d6-5da8-84c6-88d8fe5b91b4,DCS Policy 16.46,dcspolicy1646,Child/Youth Referral and Placement,,C. Documentation,16.46,Ch16A_Foster_Care,policy,pending_extraction_qa,guardrail_reference_only,current,,1900-01-01,,false,needs source verification; high_risk=juvenile-court procedure,display_status=pending_extraction_qa; answer_scope=guardrail_reference_only; version_status=current,keep_non_displayable_pending_extraction_qa,verify_extraction_before_any_display,pending_extraction_qa,Corpus administrator,,,false,non_displayable,Extraction confidence remains pending,priority_bucket=needs source verification; E14-B candidate only from pending_extraction_qa_summary.csv; no corpus change applied
pending_extraction_qa_decision_register,pending_extraction_qa_summary.csv,pending_extraction_qa,Medium,dcs_policy,dcs_policies_procedures,288_16.46_Child_Youth_Referral_and_Placement.pdf,c5edd9f9547c2bc4ef409b91186d74fa2511f650572a2b79cc344d84cfa190b5,Benchbook.ai Database Files/DCS P&P/TN_DCS_Policies/Ch16A_Foster_Care/288_16.46_Child_Youth_Referral_and_Placement.pdf,bb-exp-a96049aeacfc126019bd0183,d11775fe-cdd3-5f58-bf46-a8a6db2209ce,3a29584c-70d6-5da8-84c6-88d8fe5b91b4,DCS Policy 16.46,dcspolicy1646,Child/Youth Referral and Placement,,Forms:,16.46,Ch16A_Foster_Care,policy,pending_extraction_qa,guardrail_reference_only,current,,1900-01-01,,false,needs source verification; high_risk=juvenile-court procedure,display_status=pending_extraction_qa; answer_scope=guardrail_reference_only; version_status=current,keep_non_displayable_pending_extraction_qa,verify_extraction_before_any_display,pending_extraction_qa,Corpus administrator,,,false,non_displayable,Extraction confidence remains pending,priority_bucket=needs source verification; E14-B candidate only from pending_extraction_qa_summary.csv; no corpus change applied
pending_extraction_qa_decision_register,pending_extraction_qa_summary.csv,pending_extraction_qa,Medium,dcs_policy,dcs_policies_procedures,288_16.46_Child_Youth_Referral_and_Placement.pdf,c5edd9f9547c2bc4ef409b91186d74fa2511f650572a2b79cc344d84cfa190b5,Benchbook.ai Database Files/DCS P&P/TN_DCS_Policies/Ch16A_Foster_Care/288_16.46_Child_Youth_Referral_and_Placement.pdf,bb-exp-c771ee1657e41cb32c0d6ccb,d11775fe-cdd3-5f58-bf46-a8a6db2209ce,3a29584c-70d6-5da8-84c6-88d8fe5b91b4,DCS Policy 16.46,dcspolicy1646,Child/Youth Referral and Placement,,Collateral Documents:,16.46,Ch16A_Foster_Care,policy,pending_extraction_qa,guardrail_reference_only,current,,1900-01-01,,false,needs source verification; high_risk=juvenile-court procedure,display_status=pending_extraction_qa; answer_scope=guardrail_reference_only; version_status=current,keep_non_displayable_pending_extraction_qa,verify_extraction_before_any_display,pending_extraction_qa,Corpus administrator,,,false,non_displayable,Extraction confidence remains pending,priority_bucket=needs source verification; E14-B candidate only from pending_extraction_qa_summary.csv; no corpus change applied
pending_extraction_qa_decision_register,pending_extraction_qa_summary.csv,pending_extraction_qa,Medium,dcs_policy,dcs_policies_procedures,289_Protocol_Protocol_for_Assessment_Homes.pdf,b5a7ee24e44434cfa7ff40bc24d18ed7f365b0434b2db1082f14b9d58bae41e2,Benchbook.ai Database Files/DCS P&P/TN_DCS_Policies/Ch16A_Foster_Care/289_Protocol_Protocol_for_Assessment_Homes.pdf,bb-exp-8d8d32862b95dc1d9090687c,e87a09d9-3ee6-519f-b36c-9dbbf0d846a7,fac83383-578e-51dd-97df-0e331f6b70f4,Document header (application/authority/dates),documentheaderapplicationauthoritydates,Protocol Protocol for Assessment Homes,,Document header (application/authority/dates),,Ch16A_Foster_Care,protocol,pending_extraction_qa,guardrail_reference_only,current,,1900-01-01,,false,needs source verification; high_risk=juvenile-court procedure,display_status=pending_extraction_qa; answer_scope=guardrail_reference_only; version_status=current,keep_non_displayable_pending_extraction_qa,verify_extraction_before_any_display,pending_extraction_qa,Corpus administrator,,,false,non_displayable,Extraction confidence remains pending,priority_bucket=needs source verification; E14-B candidate only from pending_extraction_qa_summary.csv; no corpus change applied
pending_extraction_qa_decision_register,pending_extraction_qa_summary.csv,pending_extraction_qa,Medium,dcs_policy,dcs_policies_procedures,289_Protocol_Protocol_for_Assessment_Homes.pdf,b5a7ee24e44434cfa7ff40bc24d18ed7f365b0434b2db1082f14b9d58bae41e2,Benchbook.ai Database Files/DCS P&P/TN_DCS_Policies/Ch16A_Foster_Care/289_Protocol_Protocol_for_Assessment_Homes.pdf,bb-exp-64e0982b96c3b43b6549fa71,e87a09d9-3ee6-519f-b36c-9dbbf0d846a7,fac83383-578e-51dd-97df-0e331f6b70f4,(page 2),page2,Protocol Protocol for Assessment Homes,,(page 2),,Ch16A_Foster_Care,protocol,pending_extraction_qa,guardrail_reference_only,current,,1900-01-01,,false,needs source verification; high_risk=juvenile-court procedure,display_status=pending_extraction_qa; answer_scope=guardrail_reference_only; version_status=current,keep_non_displayable_pending_extraction_qa,verify_extraction_before_any_display,pending_extraction_qa,Corpus administrator,,,false,non_displayable,Extraction confidence remains pending,priority_bucket=needs source verification; E14-B candidate only from pending_extraction_qa_summary.csv; no corpus change applied
pending_extraction_qa_decision_register,pending_extraction_qa_summary.csv,pending_extraction_qa,Medium,dcs_policy,dcs_policies_procedures,289_Protocol_Protocol_for_Assessment_Homes.pdf,b5a7ee24e44434cfa7ff40bc24d18ed7f365b0434b2db1082f14b9d58bae41e2,Benchbook.ai Database Files/DCS P&P/TN_DCS_Policies/Ch16A_Foster_Care/289_Protocol_Protocol_for_Assessment_Homes.pdf,bb-exp-62528c01e01b83e96435f723,e87a09d9-3ee6-519f-b36c-9dbbf0d846a7,fac83383-578e-51dd-97df-0e331f6b70f4,(page 3),page3,Protocol Protocol for Assessment Homes,,(page 3),,Ch16A_Foster_Care,protocol,pending_extraction_qa,guardrail_reference_only,current,,1900-01-01,,false,needs source verification; high_risk=juvenile-court procedure,display_status=pending_extraction_qa; answer_scope=guardrail_reference_only; version_status=current,keep_non_displayable_pending_extraction_qa,verify_extraction_before_any_display,pending_extraction_qa,Corpus administrator,,,false,non_displayable,Extraction confidence remains pending,priority_bucket=needs source verification; E14-B candidate only from pending_extraction_qa_summary.csv; no corpus change applied
pending_extraction_qa_decision_register,pending_extraction_qa_summary.csv,pending_extraction_qa,Medium,dcs_policy,dcs_policies_procedures,289_Protocol_Protocol_for_Assessment_Homes.pdf,b5a7ee24e44434cfa7ff40bc24d18ed7f365b0434b2db1082f14b9d58bae41e2,Benchbook.ai Database Files/DCS P&P/TN_DCS_Policies/Ch16A_Foster_Care/289_Protocol_Protocol_for_Assessment_Homes.pdf,bb-exp-b5b558722a546a4ecdb9fdff,e87a09d9-3ee6-519f-b36c-9dbbf0d846a7,fac83383-578e-51dd-97df-0e331f6b70f4,(page 4),page4,Protocol Protocol for Assessment Homes,,(page 4),,Ch16A_Foster_Care,protocol,pending_extraction_qa,guardrail_reference_only,current,,1900-01-01,,false,needs source verification; high_risk=juvenile-court procedure,display_status=pending_extraction_qa; answer_scope=guardrail_reference_only; version_status=current,keep_non_displayable_pending_extraction_qa,verify_extraction_before_any_display,pending_extraction_qa,Corpus administrator,,,false,non_displayable,Extraction confidence remains pending,priority_bucket=needs source verification; E14-B candidate only from pending_extraction_qa_summary.csv; no corpus change applied
pending_extraction_qa_decision_register,pending_extraction_qa_summary.csv,pending_extraction_qa,Medium,dcs_policy,dcs_policies_procedures,289_Protocol_Protocol_for_Assessment_Homes.pdf,b5a7ee24e44434cfa7ff40bc24d18ed7f365b0434b2db1082f14b9d58bae41e2,Benchbook.ai Database Files/DCS P&P/TN_DCS_Policies/Ch16A_Foster_Care/289_Protocol_Protocol_for_Assessment_Homes.pdf,bb-exp-b5a23e86374541db18b01e0c,e87a09d9-3ee6-519f-b36c-9dbbf0d846a7,fac83383-578e-51dd-97df-0e331f6b70f4,(page 5),page5,Protocol Protocol for Assessment Homes,,(page 5),,Ch16A_Foster_Care,protocol,pending_extraction_qa,guardrail_reference_only,current,,1900-01-01,,false,needs source verification; high_risk=juvenile-court procedure,display_status=pending_extraction_qa; answer_scope=guardrail_reference_only; version_status=current,keep_non_displayable_pending_extraction_qa,verify_extraction_before_any_display,pending_extraction_qa,Corpus administrator,,,false,non_displayable,Extraction confidence remains pending,priority_bucket=needs source verification; E14-B candidate only from pending_extraction_qa_summary.csv; no corpus change applied
pending_extraction_qa_decision_register,pending_extraction_qa_summary.csv,pending_extraction_qa,Medium,dcs_policy,dcs_policies_procedures,289_Protocol_Protocol_for_Assessment_Homes.pdf,b5a7ee24e44434cfa7ff40bc24d18ed7f365b0434b2db1082f14b9d58bae41e2,Benchbook.ai Database Files/DCS P&P/TN_DCS_Policies/Ch16A_Foster_Care/289_Protocol_Protocol_for_Assessment_Homes.pdf,bb-exp-f0f08b50266360f4c7be52f2,e87a09d9-3ee6-519f-b36c-9dbbf0d846a7,fac83383-578e-51dd-97df-0e331f6b70f4,(page 6),page6,Protocol Protocol for Assessment Homes,,(page 6),,Ch16A_Foster_Care,protocol,pending_extraction_qa,guardrail_reference_only,current,,1900-01-01,,false,needs source verification; high_risk=juvenile-court procedure,display_status=pending_extraction_qa; answer_scope=guardrail_reference_only; version_status=current,keep_non_displayable_pending_extraction_qa,verify_extraction_before_any_display,pending_extraction_qa,Corpus administrator,,,false,non_displayable,Extraction confidence remains pending,priority_bucket=needs source verification; E14-B candidate only from pending_extraction_qa_summary.csv; no corpus change applied
pending_extraction_qa_decision_register,pending_extraction_qa_summary.csv,pending_extraction_qa,Medium,dcs_policy,dcs_policies_procedures,290_Protocol_Protocol_for_Accessing_and_Working_in_a_Transitional_House.pdf,22b5296232d1f0d609320b254154702ed27a7c905f867c842b22644d3f37984f,Benchbook.ai Database Files/DCS P&P/TN_DCS_Policies/Ch16A_Foster_Care/290_Protocol_Protocol_for_Accessing_and_Working_in_a_Transitional_House.pdf,bb-exp-cfb329140bfeb6d7c6176be8,9ada026e-ee72-50b5-b542-75324f6279fa,329533fb-f2d0-5e0f-81ee-ce8aa8a2827f,Document header (application/authority/dates),documentheaderapplicationauthoritydates,Protocol Protocol for Accessing and Working in a Transitional House,,Document header (application/authority/dates),,Ch16A_Foster_Care,protocol,pending_extraction_qa,guardrail_reference_only,current,,1900-01-01,,false,needs source verification; high_risk=juvenile-court procedure,display_status=pending_extraction_qa; answer_scope=guardrail_reference_only; version_status=current,keep_non_displayable_pending_extraction_qa,verify_extraction_before_any_display,pending_extraction_qa,Corpus administrator,,,false,non_displayable,Extraction confidence remains pending,priority_bucket=needs source verification; E14-B candidate only from pending_extraction_qa_summary.csv; no corpus change applied
pending_extraction_qa_decision_register,pending_extraction_qa_summary.csv,pending_extraction_qa,Medium,dcs_policy,dcs_policies_procedures,290_Protocol_Protocol_for_Accessing_and_Working_in_a_Transitional_House.pdf,22b5296232d1f0d609320b254154702ed27a7c905f867c842b22644d3f37984f,Benchbook.ai Database Files/DCS P&P/TN_DCS_Policies/Ch16A_Foster_Care/290_Protocol_Protocol_for_Accessing_and_Working_in_a_Transitional_House.pdf,bb-exp-19f1c2e0bcfcd4ce0f126c3a,9ada026e-ee72-50b5-b542-75324f6279fa,329533fb-f2d0-5e0f-81ee-ce8aa8a2827f,A. General Transitional Home Regulations,ageneraltransitionalhomeregulations,Protocol Protocol for Accessing and Working in a Transitional House,,A. General Transitional Home Regulations,,Ch16A_Foster_Care,protocol,pending_extraction_qa,guardrail_reference_only,current,,1900-01-01,,false,needs source verification; high_risk=juvenile-court procedure,display_status=pending_extraction_qa; answer_scope=guardrail_reference_only; version_status=current,keep_non_displayable_pending_extraction_qa,verify_extraction_before_any_display,pending_extraction_qa,Corpus administrator,,,false,non_displayable,Extraction confidence remains pending,priority_bucket=needs source verification; E14-B candidate only from pending_extraction_qa_summary.csv; no corpus change applied
pending_extraction_qa_decision_register,pending_extraction_qa_summary.csv,pending_extraction_qa,Medium,dcs_policy,dcs_policies_procedures,290_Protocol_Protocol_for_Accessing_and_Working_in_a_Transitional_House.pdf,22b5296232d1f0d609320b254154702ed27a7c905f867c842b22644d3f37984f,Benchbook.ai Database Files/DCS P&P/TN_DCS_Policies/Ch16A_Foster_Care/290_Protocol_Protocol_for_Accessing_and_Working_in_a_Transitional_House.pdf,bb-exp-1dab07dcf751196032a2a6a3,9ada026e-ee72-50b5-b542-75324f6279fa,329533fb-f2d0-5e0f-81ee-ce8aa8a2827f,B. Accessing a Transitional Home for Custodial Children/Youth Awaiting Placement,baccessingatransitionalhomeforcustodialchildrenyouthawaitingplacement,Protocol Protocol for Accessing and Working in a Transitional House,,B. Accessing a Transitional Home for Custodial Children/Youth Awaiting Placement,,Ch16A_Foster_Care,protocol,pending_extraction_qa,guardrail_reference_only,current,,1900-01-01,,false,needs source verification; high_risk=custody|juvenile-court procedure,display_status=pending_extraction_qa; answer_scope=guardrail_reference_only; version_status=current,keep_non_displayable_pending_extraction_qa,verify_extraction_before_any_display,pending_extraction_qa,Corpus administrator,,,false,non_displayable,Extraction confidence remains pending,priority_bucket=needs source verification; E14-B candidate only from pending_extraction_qa_summary.csv; no corpus change applied
pending_extraction_qa_decision_register,pending_extraction_qa_summary.csv,pending_extraction_qa,Medium,dcs_policy,dcs_policies_procedures,290_Protocol_Protocol_for_Accessing_and_Working_in_a_Transitional_House.pdf,22b5296232d1f0d609320b254154702ed27a7c905f867c842b22644d3f37984f,Benchbook.ai Database Files/DCS P&P/TN_DCS_Policies/Ch16A_Foster_Care/290_Protocol_Protocol_for_Accessing_and_Working_in_a_Transitional_House.pdf,bb-exp-27aae48b8ee634d67f1b18ca,9ada026e-ee72-50b5-b542-75324f6279fa,329533fb-f2d0-5e0f-81ee-ce8aa8a2827f,C. Tasks and Responsibilities for DCS Staff When Working in Transitional Houses,ctasksandresponsibilitiesfordcsstaffwhenworkingintransitionalhouses,Protocol Protocol for Accessing and Working in a Transitional House,,C. Tasks and Responsibilities for DCS Staff When Working in Transitional Houses,,Ch16A_Foster_Care,protocol,pending_extraction_qa,guardrail_reference_only,current,,1900-01-01,,false,needs source verification; warnings=unusually_large_chunk; high_risk=juvenile-court procedure,display_status=pending_extraction_qa; answer_scope=guardrail_reference_only; version_status=current,keep_non_displayable_pending_extraction_qa,verify_extraction_before_any_display,pending_extraction_qa,Corpus administrator,,,false,non_displayable,Extraction confidence remains pending,priority_bucket=needs source verification; E14-B candidate only from pending_extraction_qa_summary.csv; no corpus change applied
